Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Family_Size,Spending_Score
Male,Yes,56,No,Executive,1,3,Average
Female,Yes,35,Yes,Homemaker,9,2,Average
Female,Yes,40,,Homemaker,9,,Average
Male,Yes,50,Yes,Artist,8,2,Average
Male,No,42,Yes,,,1,Low
Female,Yes,61,Yes,Homemaker,1,,Average
Male,No,33,No,Doctor,1,6,Low
Female,Yes,69,No,Entertainment,1,2,Low
Female,Yes,38,Yes,Engineer,4,2,Low
Male,Yes,42,Yes,Doctor,1,5,Average
Male,Yes,61,Yes,Entertainment,3,6,Average
Female,No,20,No,Healthcare,4,6,Low
Female,Yes,46,Yes,Engineer,1,2,Average
Male,Yes,40,No,Entertainment,5,4,Low
Male,Yes,51,Yes,Doctor,1,2,High
Female,Yes,58,Yes,Artist,4,5,Average
Female,No,33,Yes,Healthcare,1,5,Low
Male,No,26,No,Entertainment,0,2,Low
Male,Yes,58,No,Executive,4,3,High
Male,Yes,65,Yes,Homemaker,0,2,High
Male,Yes,41,Yes,Engineer,1,2,Average
Male,Yes,42,Yes,Doctor,0,2,Average
Male,Yes,25,No,Engineer,14,1,Low
Female,No,30,No,Homemaker,10,6,Low
Male,,33,No,Marketing,1,1,High
Male,Yes,25,Yes,,,,Low
Male,Yes,79,No,Lawyer,1,1,Low
Female,Yes,51,No,Healthcare,0,3,High
Male,No,26,Yes,Doctor,1,4,Low
Female,Yes,37,No,Entertainment,2,4,Average
Female,No,25,No,Doctor,0,2,Low
Male,No,41,Yes,Marketing,0,2,Low
Female,Yes,83,Yes,Executive,1,3,High
Male,Yes,35,Yes,Entertainment,0,3,Average
Male,No,21,No,Healthcare,3,7,Low
Female,No,28,Yes,Engineer,0,3,Low
Male,Yes,45,Yes,Artist,0,2,Average
Male,Yes,51,No,Executive,0,4,Low
Male,No,25,Yes,Entertainment,1,3,Low
Male,No,29,Yes,Healthcare,2,3,Low
Male,Yes,45,No,Marketing,1,2,Low
Female,,29,No,Homemaker,8,1,Low
Female,Yes,47,No,Engineer,8,5,Average
Female,No,56,Yes,Lawyer,,2,Low
Female,No,40,Yes,Artist,8,2,Low
Female,Yes,65,Yes,Lawyer,1,1,Low
Male,No,40,Yes,Artist,2,1,Low
Male,Yes,42,Yes,Doctor,8,2,Average
Male,Yes,45,Yes,Artist,2,3,Average
Female,Yes,58,Yes,Engineer,1,1,Low
Female,No,30,No,Doctor,1,3,Low
Male,Yes,35,Yes,Artist,10,2,High
Female,Yes,53,No,Homemaker,9,1,Low
Female,Yes,58,Yes,Artist,0,2,Average
Female,Yes,88,Yes,Artist,1,2,High
Female,No,27,No,Marketing,0,3,Low
Male,No,39,Yes,Artist,9,1,Low
Female,Yes,41,Yes,Artist,,1,Low
Female,No,28,No,Artist,1,4,Low
Male,Yes,35,No,Entertainment,9,3,Low
Male,Yes,76,No,Executive,1,2,High
Female,No,33,Yes,Healthcare,0,1,Low
Female,Yes,59,Yes,Doctor,5,2,Low
Female,Yes,45,Yes,Doctor,0,1,Low
Female,Yes,81,No,Lawyer,,2,High
Female,No,33,No,Engineer,1,3,Low
Female,Yes,86,No,Lawyer,0,2,High
Male,No,19,No,Healthcare,,4,Low
Female,No,20,No,Healthcare,0,4,Low
Male,Yes,37,Yes,,,2,High
Female,No,25,No,Healthcare,0,8,Low
Female,No,89,Yes,Lawyer,,1,Low
Female,No,33,Yes,Entertainment,0,3,Low
Female,Yes,62,Yes,Artist,0,2,High
Female,Yes,55,Yes,Artist,4,4,Average
Male,No,39,Yes,Artist,0,1,Low
Male,No,30,Yes,Healthcare,3,6,Low
Female,Yes,37,No,Executive,0,2,High
Female,No,40,No,Marketing,0,1,Low
Male,No,38,Yes,Artist,6,4,Low
Male,Yes,52,No,Artist,1,2,Low
Female,Yes,48,No,Engineer,1,5,Average
Female,Yes,60,No,Engineer,1,5,Average
Female,No,36,Yes,Engineer,9,1,Low
Male,Yes,59,Yes,Doctor,0,2,Average
Male,Yes,71,No,Entertainment,0,3,Average
Male,Yes,78,No,,0,1,Low
Male,Yes,37,Yes,Executive,1,2,Average
Female,No,51,Yes,Artist,0,1,Low
Male,No,22,No,Healthcare,1,3,Low
Male,Yes,28,Yes,Artist,1,2,Average
Female,No,22,No,Healthcare,1,8,Low
Female,Yes,48,Yes,Homemaker,1,2,High
Female,No,23,No,Healthcare,1,4,Low
Female,No,31,No,Engineer,1,8,Low
Male,Yes,37,No,Artist,1,5,Low
Male,Yes,50,Yes,Doctor,1,4,Average
Male,Yes,42,Yes,Doctor,,4,Average
Female,No,50,Yes,Executive,1,1,Low
Female,No,43,Yes,Artist,1,1,Low
Male,No,20,No,Marketing,0,4,Low
Female,No,28,Yes,Entertainment,0,4,Low
Female,No,33,No,Healthcare,7,6,Low
Female,No,49,Yes,Artist,0,1,Low
Male,No,43,,Artist,6,5,Low
Female,No,40,Yes,Healthcare,9,1,Low
Female,No,21,No,Doctor,0,3,Low
Female,Yes,36,No,Engineer,1,5,Low
Male,Yes,49,No,Doctor,1,3,Average
Female,Yes,36,Yes,Entertainment,0,2,Low
Male,Yes,56,Yes,Artist,,2,Average
Female,No,41,,,2,1,Low
Female,No,32,Yes,Marketing,8,1,Low
Female,Yes,48,Yes,Artist,4,2,Average
Female,Yes,66,No,Lawyer,,2,High
Female,No,43,Yes,Homemaker,,1,Low
Male,Yes,69,No,Entertainment,3,8,Low
Female,No,27,Yes,Healthcare,,4,Low
Female,Yes,67,Yes,Engineer,1,1,Low
Female,Yes,32,No,Engineer,3,2,Low
Female,,51,No,Artist,,3,Average
Male,Yes,43,No,Entertainment,,3,Average
Male,Yes,36,No,Engineer,0,2,Average
Male,Yes,43,Yes,Executive,6,3,High
Male,Yes,36,Yes,Artist,9,5,Average
Male,,23,No,Healthcare,3,4,Low
Male,Yes,36,Yes,Artist,0,2,Average
Female,No,23,No,Healthcare,4,3,Low
Female,Yes,50,Yes,Artist,8,2,Average
Male,No,22,No,Healthcare,1,4,Low
Female,Yes,62,Yes,Artist,,3,High
Female,Yes,35,Yes,Doctor,0,3,Average
Female,Yes,52,Yes,Artist,0,2,Average
Female,Yes,68,Yes,Lawyer,0,3,Average
Male,No,46,Yes,Artist,1,2,Low
Female,No,28,Yes,Healthcare,,1,Low
Male,No,49,Yes,Entertainment,0,1,Low
Male,Yes,37,Yes,Artist,0,2,Average
Male,Yes,53,Yes,Artist,9,2,Average
Female,Yes,70,No,Engineer,7,1,Low
Female,No,43,Yes,Artist,8,4,Low
Male,Yes,83,Yes,Executive,0,2,High
Female,No,25,Yes,Entertainment,9,2,Low
Male,Yes,45,Yes,Artist,0,4,Average
Female,No,29,Yes,Engineer,1,1,Low
Male,Yes,43,Yes,Artist,9,2,Average
Female,Yes,65,Yes,Lawyer,0,1,Low
Female,Yes,46,Yes,Artist,0,4,High
Male,Yes,59,Yes,Artist,8,1,Low
Female,No,30,Yes,Healthcare,0,2,Low
Male,Yes,29,No,Healthcare,5,2,Low
Male,Yes,58,Yes,Artist,9,1,Low
Male,Yes,71,No,Artist,1,5,Low
Male,Yes,53,No,Executive,1,5,Low
Male,,31,No,Healthcare,1,3,Low
Male,Yes,36,Yes,Doctor,8,4,Average
Male,No,33,No,Engineer,0,4,Low
Male,No,32,Yes,Engineer,0,3,Low
Male,Yes,41,Yes,Engineer,,5,Average
Female,No,49,Yes,Entertainment,0,1,Low
Male,Yes,84,No,Lawyer,1,2,High
Male,Yes,30,Yes,Healthcare,0,4,Low
Male,No,26,No,Healthcare,1,4,Low
Female,Yes,41,Yes,Artist,5,3,High
Male,No,25,No,Healthcare,4,5,Low
Male,Yes,26,Yes,Healthcare,9,3,High
Female,No,27,No,Doctor,0,5,Low
Male,Yes,41,No,Executive,0,3,High
Female,Yes,80,Yes,Lawyer,0,1,Low
Female,Yes,50,Yes,Healthcare,1,3,Low
Female,No,28,Yes,Healthcare,,3,Low
Female,Yes,66,Yes,Artist,0,2,Low
Male,Yes,58,No,Executive,1,5,High
Female,No,42,Yes,Doctor,0,3,Low
Female,No,37,Yes,Artist,0,3,Low
Male,Yes,49,Yes,Artist,0,1,Low
Male,No,39,Yes,Entertainment,3,2,Low
Female,No,21,No,Healthcare,,5,Low
Male,Yes,69,No,Lawyer,0,3,Low
Female,Yes,50,Yes,Artist,1,5,High
Male,Yes,37,Yes,Entertainment,8,2,Average
Male,Yes,61,No,Entertainment,1,2,Low
Male,Yes,52,Yes,Executive,1,4,High
Female,No,23,No,Healthcare,1,4,Low
Male,Yes,35,Yes,Artist,,3,Average
Female,Yes,49,Yes,Artist,0,4,High
Female,No,27,Yes,Engineer,9,7,Low
Male,No,43,Yes,Artist,1,2,Low
Female,No,35,No,Entertainment,1,1,Low
Female,Yes,52,No,Executive,1,1,Low
Male,Yes,31,No,Doctor,,2,Average
Female,No,43,Yes,Doctor,0,,Low
Male,Yes,48,Yes,Executive,0,4,High
Female,Yes,37,Yes,,0,3,Low
Male,No,26,No,Artist,8,5,Low
Female,No,49,Yes,Artist,1,2,Low
Male,No,37,Yes,Entertainment,0,1,Low
Male,No,30,No,Executive,13,4,Low
Male,No,43,No,Entertainment,0,1,Low
Female,No,42,Yes,Artist,0,3,Low
Male,Yes,60,Yes,Artist,0,2,Average
Male,Yes,71,No,Executive,1,,High
Female,No,23,No,Healthcare,4,7,Low
Male,Yes,81,Yes,Lawyer,9,1,Low
Female,Yes,45,Yes,Engineer,2,1,Low
Male,No,33,Yes,Artist,1,2,Low
Male,No,25,No,Entertainment,8,2,Low
Male,Yes,38,No,Executive,1,5,Average
Male,Yes,25,Yes,Executive,8,2,High
Male,Yes,62,Yes,Artist,1,2,High
Male,Yes,45,Yes,Artist,1,4,Low
Female,No,63,Yes,Artist,1,2,Low
Female,Yes,39,Yes,Artist,0,2,High
Female,No,25,No,Engineer,1,1,Low
Female,No,67,Yes,Artist,0,1,Low
Male,Yes,81,Yes,Entertainment,1,1,Low
Male,No,31,Yes,Artist,1,4,Low
Male,No,22,No,Healthcare,1,4,Low
Female,Yes,73,,Lawyer,,2,High
Female,No,33,No,Engineer,1,2,Low
Female,Yes,42,No,Artist,8,5,High
Male,Yes,70,Yes,Lawyer,,1,Low
Male,Yes,25,No,Executive,4,8,High
Male,Yes,66,Yes,Artist,,2,Average
Female,Yes,41,Yes,Artist,1,2,High
Female,Yes,40,Yes,Artist,1,1,Low
Female,Yes,50,Yes,Artist,0,2,Average
Female,,36,Yes,Entertainment,8,1,Low
Female,No,31,No,Entertainment,9,4,Low
Female,Yes,63,Yes,Artist,0,2,Average
Male,Yes,57,No,Executive,0,4,High
Female,No,40,Yes,Artist,0,1,Low
Male,Yes,39,No,Executive,,4,High
Female,Yes,45,Yes,Artist,8,3,High
Female,No,32,No,Healthcare,0,,Low
Male,No,25,Yes,Healthcare,1,3,Low
Female,No,22,No,Healthcare,0,4,Low
Female,No,38,Yes,Artist,1,3,Low
Male,Yes,37,Yes,Artist,9,2,Average
Male,Yes,78,No,Lawyer,1,2,High
Female,Yes,37,Yes,Artist,2,2,Average
Male,Yes,43,Yes,Healthcare,5,2,Average
Male,No,23,No,Healthcare,1,4,Low
Male,No,43,No,Artist,0,1,Low
Male,Yes,43,Yes,Artist,2,2,Average
Male,Yes,71,No,Lawyer,3,2,High
Female,Yes,38,Yes,Artist,8,1,Low
Female,,20,No,Homemaker,13,1,Low
Female,No,27,Yes,Healthcare,0,,Low
Male,Yes,48,Yes,Executive,9,4,High
Female,No,35,Yes,Engineer,,2,Low
Male,Yes,53,Yes,Artist,1,3,Average
Female,Yes,41,No,Engineer,0,2,Low
Female,No,28,Yes,Marketing,0,2,Low
Male,No,22,No,Healthcare,1,6,Low
Male,No,27,Yes,Healthcare,,3,Low
Female,Yes,43,Yes,Artist,3,2,Average
Male,Yes,68,Yes,Lawyer,,2,High
Male,Yes,28,No,Doctor,0,2,Average
Female,Yes,48,Yes,Doctor,1,6,Average
Male,Yes,42,Yes,Artist,14,2,Low
Female,No,38,Yes,Healthcare,0,4,Low
Female,No,42,Yes,Engineer,6,3,Low
Male,No,43,Yes,Entertainment,1,2,Low
Female,Yes,46,Yes,Artist,1,2,Average
Female,No,43,Yes,Engineer,1,2,Low
Female,No,28,Yes,Healthcare,1,6,Low
Female,Yes,48,Yes,Engineer,0,4,Average
Male,Yes,82,No,Lawyer,1,2,High
Male,Yes,49,Yes,Artist,1,2,Low
Female,Yes,41,Yes,Artist,0,2,Average
Male,Yes,66,Yes,Entertainment,0,2,Average
Male,No,22,No,Healthcare,0,5,Low
Female,No,31,Yes,Healthcare,9,3,Low
Female,Yes,49,Yes,Artist,3,5,High
Male,Yes,77,No,Lawyer,1,2,High
Male,No,41,Yes,Entertainment,0,2,Low
Male,Yes,78,No,Entertainment,0,1,Low
Male,No,41,Yes,Artist,7,1,Low
Female,Yes,39,Yes,Artist,3,2,Average
Male,Yes,50,Yes,Executive,0,3,High
Male,Yes,35,Yes,Artist,3,2,Average
Female,Yes,52,Yes,Doctor,1,3,Average
Female,No,35,No,,,,Low
Female,Yes,50,Yes,Engineer,4,4,Average
Male,Yes,52,No,Engineer,,1,Low
Male,Yes,63,No,Healthcare,0,4,Average
Female,Yes,47,Yes,Artist,0,3,Low
Female,Yes,41,Yes,Homemaker,,4,Average
Female,No,38,No,Artist,4,2,Low
Male,No,32,No,Doctor,2,2,Low
Male,No,31,No,Healthcare,0,6,Low
Male,Yes,36,No,Executive,1,3,High
Male,Yes,67,Yes,Artist,0,1,Low
Male,No,41,Yes,Entertainment,,1,Low
Male,Yes,53,Yes,Entertainment,8,4,Average
Male,Yes,51,Yes,Artist,0,1,Low
Male,Yes,56,No,Executive,0,2,Low
Female,Yes,45,Yes,Artist,,,High
Male,Yes,72,Yes,Executive,1,4,High
Female,Yes,42,Yes,Artist,2,2,Average
Female,Yes,26,No,Homemaker,9,2,Average
Female,No,29,No,Entertainment,9,,Low
Male,No,37,Yes,Entertainment,1,2,Low
Male,No,18,No,Healthcare,1,4,Low
Female,,31,Yes,Doctor,1,3,Low
Male,No,29,No,Marketing,1,7,Low
Female,No,70,Yes,Lawyer,0,1,Low
Female,No,19,No,Healthcare,1,5,Low
Male,Yes,46,Yes,Artist,5,2,Average
Male,Yes,53,No,Executive,1,4,High
Female,Yes,50,Yes,Artist,0,1,Low
Female,Yes,43,Yes,Artist,1,3,Average
Female,No,23,No,Healthcare,0,4,Low
Female,Yes,61,Yes,Artist,0,2,Average
Male,Yes,27,Yes,Doctor,9,2,Average
Female,Yes,63,Yes,,4,3,Average
Female,Yes,83,Yes,Lawyer,1,1,Low
Male,Yes,32,Yes,Healthcare,5,2,Low
Male,Yes,58,Yes,Artist,1,5,Average
Male,Yes,67,Yes,Doctor,1,3,Average
Female,No,19,No,Healthcare,8,5,Low
Male,Yes,88,Yes,Lawyer,0,2,High
Male,Yes,35,Yes,Artist,7,2,Low
Male,Yes,45,Yes,Artist,0,4,Average
Female,Yes,35,Yes,Artist,9,4,Average
Female,Yes,27,No,Healthcare,0,2,Low
Male,Yes,35,Yes,Executive,4,3,High
Female,No,20,No,Healthcare,2,3,Low
Male,Yes,41,No,Entertainment,12,3,Average
Female,No,33,No,Healthcare,1,6,Low
Male,Yes,58,Yes,Artist,0,1,Low
Male,Yes,86,No,Executive,0,2,High
Male,Yes,61,No,Engineer,7,5,Average
Male,No,32,Yes,Artist,0,3,Low
Male,No,20,No,Healthcare,0,3,Low
Male,No,32,No,Artist,0,4,Low
Female,Yes,69,No,Artist,0,2,High
Female,No,35,Yes,Entertainment,9,4,Low
Female,No,72,Yes,Lawyer,1,2,Low
Female,Yes,37,Yes,Artist,0,1,Low
Male,No,22,No,Healthcare,0,,Low
Female,No,25,No,Healthcare,0,,Low
Male,No,33,Yes,Healthcare,4,1,Low
Male,Yes,40,No,Executive,0,4,Average
Female,Yes,55,Yes,Artist,1,2,Low
Male,Yes,23,No,Executive,1,9,High
Female,Yes,51,No,Doctor,1,1,High
Male,Yes,69,No,Doctor,0,3,Average
Female,Yes,73,No,Lawyer,0,2,High
Female,,72,Yes,Lawyer,4,,High
Female,No,20,No,Marketing,1,3,Low
Female,No,53,Yes,Artist,1,1,Low
Female,Yes,46,Yes,Artist,0,4,Average
Female,Yes,53,Yes,Engineer,0,4,Low
Male,Yes,53,No,Executive,0,5,Average
Male,Yes,50,No,Executive,0,4,High
Female,Yes,66,Yes,Artist,1,3,Average
Female,Yes,86,Yes,Lawyer,1,2,Low
Female,No,27,Yes,Doctor,8,1,Low
Female,No,42,Yes,Artist,8,1,Low
Male,No,33,No,Marketing,11,9,Low
Male,Yes,82,No,Executive,1,2,High
Male,Yes,26,No,Entertainment,8,2,Low
Male,Yes,38,Yes,Engineer,0,4,Average
Female,No,32,Yes,Artist,6,7,Low
Male,No,20,No,Healthcare,1,5,Low
Male,No,27,No,Entertainment,0,3,Low
Male,No,22,No,Healthcare,0,4,Low
Male,Yes,80,Yes,Lawyer,0,3,High
Female,Yes,32,Yes,Artist,,3,High
Male,Yes,77,Yes,Lawyer,0,1,Low
Male,No,22,No,Healthcare,1,2,Low
Female,Yes,32,Yes,Healthcare,0,2,Low
Male,Yes,47,Yes,Executive,9,,Low
Male,Yes,49,Yes,Entertainment,1,2,Average
Male,Yes,55,Yes,Executive,0,9,High
Male,No,28,Yes,Entertainment,1,2,Low
Male,Yes,59,Yes,Artist,,,Low
Female,Yes,42,No,Doctor,1,1,Low
Female,No,37,Yes,Artist,8,,Low
Female,No,20,No,Healthcare,1,3,Low
Male,Yes,43,Yes,Marketing,0,6,High
Female,Yes,73,Yes,Doctor,0,1,Low
Female,No,46,No,Engineer,1,3,Low
Male,Yes,28,No,Doctor,0,2,Average
Female,Yes,35,Yes,Entertainment,9,2,Average
Female,Yes,48,Yes,Artist,3,3,High
Female,No,32,Yes,Artist,0,3,Low
Male,Yes,66,Yes,Executive,0,2,Average
Female,Yes,47,Yes,Artist,8,2,High
Male,Yes,28,Yes,Healthcare,1,2,Low
Female,Yes,35,Yes,Artist,3,2,Average
Female,Yes,75,Yes,Lawyer,1,2,High
Male,Yes,48,Yes,Executive,1,3,High
Male,No,41,Yes,Entertainment,1,4,Low
Female,No,25,No,Doctor,1,3,Low
Female,Yes,52,No,Doctor,0,3,Average
Male,Yes,58,Yes,Doctor,0,2,Average
Female,No,26,No,Healthcare,,1,Low
Female,No,49,Yes,Artist,0,3,Low
Male,No,28,Yes,Marketing,9,5,Low
Male,No,53,Yes,Artist,0,1,Low
Female,No,27,Yes,Doctor,0,4,Low
Female,No,33,Yes,Entertainment,0,4,Low
Female,Yes,89,Yes,Lawyer,0,2,High
Female,No,40,Yes,Artist,1,1,Low
Male,Yes,47,No,Executive,,4,High
Male,No,27,No,Healthcare,10,5,Low
Male,Yes,37,Yes,Executive,1,6,Low
Male,Yes,56,No,Lawyer,0,3,High
Male,Yes,48,Yes,Executive,2,5,High
Female,No,32,Yes,Engineer,0,1,Low
Male,Yes,39,Yes,Doctor,1,3,Average
Male,Yes,39,Yes,Artist,,4,Average
Female,No,39,Yes,Artist,9,1,Low
Male,Yes,60,No,Artist,1,4,High
Female,No,33,Yes,Engineer,9,2,Low
Female,Yes,50,No,Artist,0,4,Average
Male,Yes,58,Yes,Entertainment,,2,Low
Female,No,20,No,Entertainment,1,4,Low
Male,No,29,Yes,Healthcare,,4,Low
Female,No,37,No,Engineer,0,1,Low
Male,Yes,25,Yes,Doctor,1,2,Low
Male,Yes,37,Yes,Entertainment,11,6,Low
Male,Yes,68,Yes,Engineer,0,1,Low
Male,No,20,No,Healthcare,2,3,Low
Male,,22,No,Healthcare,9,3,Low
Female,Yes,30,No,Doctor,1,6,Average
Female,Yes,83,Yes,Artist,0,2,High
Female,No,52,Yes,Artist,0,1,Low
Female,No,19,No,Healthcare,7,1,Low
Female,Yes,36,Yes,Engineer,11,2,Low
Male,No,31,No,Healthcare,1,4,Low
Male,Yes,51,Yes,Artist,0,2,Average
Female,Yes,53,Yes,Artist,8,2,Average
Female,No,31,Yes,Healthcare,1,1,Low
Male,Yes,57,No,Entertainment,0,4,Low
Male,Yes,36,Yes,Artist,0,5,Average
Male,No,35,No,Doctor,,3,Low
Female,No,41,Yes,Marketing,1,2,Low
Male,Yes,69,Yes,Artist,0,1,Low
Male,Yes,37,No,Entertainment,11,2,Average
Female,,41,Yes,Healthcare,0,1,Low
Female,No,49,Yes,Doctor,0,1,Low
Male,Yes,59,Yes,Marketing,0,3,Average
Female,Yes,37,Yes,Doctor,2,2,High
Female,Yes,68,Yes,Lawyer,3,4,High
Male,No,29,No,Entertainment,,3,Low
Female,No,42,Yes,Artist,1,2,Low
Male,,52,No,Doctor,0,3,High
Female,Yes,46,Yes,Artist,1,4,Average
Male,No,49,No,Entertainment,1,3,Low
Female,No,33,Yes,Engineer,1,5,Low
Male,Yes,33,No,Artist,1,3,Low
Female,No,25,No,Engineer,,3,Low
Male,No,32,No,Marketing,0,3,Low
Female,Yes,87,Yes,Lawyer,0,2,High
Male,Yes,52,Yes,Entertainment,0,4,Average
Female,No,27,No,Engineer,14,8,Low
Male,Yes,63,Yes,Entertainment,6,2,Low
Female,Yes,89,Yes,Lawyer,1,2,High
Female,Yes,86,Yes,Artist,,4,Low
Male,Yes,31,No,Executive,1,2,Average
Female,No,41,Yes,Artist,0,1,Low
Female,Yes,35,No,Artist,,2,Average
Female,Yes,50,Yes,Artist,1,7,High
Female,Yes,70,No,Engineer,0,2,Average
Female,Yes,55,Yes,Engineer,1,3,Average
Female,Yes,36,Yes,Homemaker,8,5,Average
Female,Yes,66,Yes,Lawyer,4,1,Low
Male,,47,Yes,Marketing,,2,High
Female,Yes,49,No,Engineer,5,5,Average
Male,Yes,65,Yes,Artist,1,4,Average
Female,No,23,No,Healthcare,1,4,Low
Male,Yes,45,No,Artist,3,4,High
Male,No,33,No,Entertainment,1,5,Low
Male,Yes,48,Yes,Executive,1,3,High
Male,No,28,Yes,Healthcare,5,4,Low
Female,No,27,Yes,Artist,0,8,Low
Female,Yes,45,Yes,Engineer,1,3,Low
Female,Yes,49,Yes,Entertainment,2,3,Average
Female,Yes,46,,Marketing,,1,Low
Female,Yes,56,Yes,Artist,1,2,Average
Male,No,21,No,Healthcare,,1,Low
Female,Yes,29,No,Artist,0,2,Average
Male,No,33,No,Entertainment,,3,Low
Female,Yes,57,Yes,Artist,0,4,Average
Male,Yes,65,No,Entertainment,1,1,Low
Female,Yes,61,Yes,Engineer,1,5,Average
Female,No,32,No,Healthcare,0,4,Low
Male,Yes,35,Yes,Artist,1,1,Low
Female,Yes,82,Yes,Lawyer,1,2,High
Female,Yes,37,No,Engineer,1,4,Low
Female,No,26,No,Engineer,0,5,Low
Male,No,32,Yes,Healthcare,2,3,Low
Female,Yes,81,Yes,Lawyer,1,2,High
Male,No,49,Yes,Artist,0,1,Low
Male,Yes,46,Yes,Marketing,1,3,Low
Female,No,20,No,Doctor,,4,Low
Male,,66,Yes,Artist,0,,Low
Male,No,27,Yes,Entertainment,9,3,Low
Female,Yes,66,Yes,Lawyer,6,4,Average
Male,Yes,31,Yes,Artist,0,3,Average
Male,Yes,53,Yes,Doctor,4,2,Average
Female,No,29,Yes,Doctor,0,5,Low
Male,Yes,70,No,Executive,,2,High
Male,Yes,60,Yes,Entertainment,1,5,Average
Female,No,43,No,Doctor,4,6,Low
Male,Yes,73,Yes,Entertainment,5,1,Low
Female,No,47,No,Engineer,,,Low
Male,Yes,47,No,Entertainment,0,3,Average
Male,No,20,No,Healthcare,1,3,Low
Male,Yes,38,Yes,Artist,0,2,Low
Female,Yes,56,Yes,Lawyer,5,9,High
Male,Yes,51,Yes,Artist,0,5,Average
Male,Yes,27,Yes,Artist,4,2,Average
Male,No,30,Yes,Artist,2,2,Low
Male,Yes,49,Yes,Artist,1,4,Average
Female,No,30,Yes,Healthcare,0,6,Low
Male,Yes,26,No,Doctor,9,2,Average
Female,Yes,58,No,Marketing,,6,Average
Male,Yes,42,Yes,Artist,3,4,Average
Male,No,23,No,Healthcare,0,,Low
Male,Yes,49,Yes,Executive,1,5,High
Male,Yes,59,Yes,Executive,3,4,High
Male,No,31,Yes,Healthcare,8,,Low
Female,Yes,49,Yes,Artist,0,5,Average
Male,No,31,Yes,Engineer,,4,Low
Male,Yes,32,Yes,Artist,9,2,Average
Male,Yes,41,Yes,Entertainment,5,1,Low
Male,Yes,71,Yes,Executive,1,4,High
Male,Yes,62,Yes,Entertainment,0,3,Average
Male,No,26,Yes,Artist,,4,Low
Female,No,41,No,Doctor,0,1,Low
Male,No,41,Yes,Doctor,2,2,Low
Male,No,38,Yes,Artist,,1,Low
Male,Yes,53,Yes,Artist,3,3,Average
Male,Yes,46,Yes,Doctor,2,4,Low
Male,Yes,50,Yes,Executive,1,3,High
Female,Yes,40,No,Artist,1,1,Low
Female,No,49,No,Artist,9,1,Low
Female,No,30,Yes,Healthcare,9,3,Low
Male,Yes,36,Yes,Artist,0,4,Average
Female,Yes,66,Yes,Lawyer,0,3,High
Male,Yes,31,No,Marketing,,4,Low
Female,Yes,37,Yes,,0,,Low
Female,No,26,No,Healthcare,1,,Low
Female,No,27,No,Healthcare,0,4,Low
Male,Yes,70,No,Lawyer,,1,Low
Male,Yes,43,No,Entertainment,,3,Average
Male,No,42,No,Entertainment,1,3,Low
Male,No,28,No,Doctor,1,1,Low
Male,No,38,Yes,Artist,,1,Low
Male,Yes,48,Yes,Entertainment,6,2,Low
Male,Yes,36,No,Entertainment,9,2,Average
Male,Yes,41,Yes,,0,2,Low
Male,Yes,40,Yes,Artist,1,2,Low
Female,Yes,57,Yes,Artist,0,2,High
Female,Yes,50,Yes,Artist,,4,High
Female,No,42,Yes,Entertainment,5,7,Low
Male,No,20,No,Marketing,,5,Low
Female,No,21,No,Healthcare,1,7,Low
Male,Yes,38,No,Artist,,2,Average
Female,No,27,Yes,Healthcare,0,4,Low
Female,No,26,Yes,Marketing,9,,Low
Female,Yes,46,Yes,Artist,4,5,High
Female,No,27,No,Engineer,0,6,Low
Female,No,25,No,Marketing,8,5,Low
Male,Yes,87,Yes,Lawyer,0,2,High
Male,No,27,Yes,Healthcare,1,3,Low
Female,Yes,48,Yes,Marketing,6,1,Low
Male,Yes,51,Yes,Doctor,1,4,Average
Male,Yes,81,Yes,Lawyer,,2,High
Male,Yes,48,Yes,Artist,7,2,Average
Male,Yes,52,No,Artist,0,2,High
Female,Yes,68,Yes,Lawyer,0,2,High
Male,Yes,35,Yes,Artist,3,3,Average
Female,Yes,39,Yes,Homemaker,9,1,Low
Female,Yes,53,Yes,Artist,2,2,High
Male,Yes,41,Yes,Artist,1,2,Average
Male,Yes,41,Yes,Artist,11,2,High
Female,No,25,No,Engineer,1,1,Low
Female,Yes,23,No,Healthcare,7,2,High
Female,Yes,47,Yes,Artist,1,5,High
Female,Yes,35,Yes,Artist,0,2,High
Male,Yes,51,Yes,Executive,1,3,Low
Female,No,38,Yes,Engineer,1,1,Low
Male,Yes,62,Yes,Artist,10,1,Low
Female,No,43,Yes,Entertainment,8,,Low
Male,Yes,60,Yes,Executive,1,6,High
Male,Yes,47,Yes,Executive,1,4,High
Male,No,22,No,Marketing,0,4,Low
Female,No,31,No,Marketing,0,3,Low
Female,Yes,38,Yes,Engineer,3,2,Low
Female,Yes,42,No,Entertainment,6,5,Average
Female,Yes,50,Yes,Artist,1,3,Average
Male,Yes,38,No,Artist,5,3,Average
Female,Yes,55,Yes,Doctor,0,3,Average
Female,Yes,71,Yes,Artist,1,2,Average
Male,Yes,38,No,Artist,10,4,Average
Male,Yes,77,Yes,Artist,1,1,Low
Male,No,33,No,Engineer,1,3,Low
Male,Yes,72,No,Executive,0,2,High
Female,Yes,43,No,Engineer,9,4,Average
Female,No,35,Yes,Artist,0,3,Low
Female,No,33,Yes,Doctor,1,3,Low
